id,text,sentence,pet,label,category,euph_status
2857,"Nuevo acceso de llanto, ahora entrecortado por suspiros de autocompasión. Estaba confuso y no sabía si pedirle perdón de rodillas o acusarla de [PET_BOUNDARY]Montar[PET_BOUNDARY] una farsa. Era demasiado halagüeño pensar que se estaba sacrificando por mí, pero la mujer que minutos antes había besado a McDowell no parecía una mártir ni mucho menos. Antonia tenía debilidad por los hombres maduros y Luis Javier era un señor apuesto, con el atractivo adicional de estar podrido en dinero. ¿Cuántas mujeres no habrían sucumbido a su doble encanto?",Estaba confuso y no sabía si pedirle perdón de rodillas o acusarla de [PET_BOUNDARY]Montar[PET_BOUNDARY] una farsa,Montar,0,Bodily Functions/Parts,sometimes_euph
2858,"Eran las ocho cuando escuchó el motor de una moto, se asomó por la ventana y al momento sonó el intercomunicador, y descubrió que era Michael. El servicio se había retirado ya a descansar y ella misma le dejó entrar. Al verlo acercarse en aquella hermosa motocicleta, Antonella sonreía asombrada y encantada, ya que ella misma adoraba [PET_BOUNDARY]Montar[PET_BOUNDARY] en ellas y ésta en particular, una Harley Davidson, tenía un sonido exaltante. Le daban ganas de saltar en ella y decirle que la llevara a cualquier lugar, pero se contuvo. Michael se veía increíblemente atractivo montado en esa máquina, parecía un modelo de propaganda de cigarrillos. Utilizó toda su energía para contener su emoción, pero se adelantó hasta la calle:"," Al verlo acercarse en aquella hermosa motocicleta, Antonella sonreía asombrada y encantada, ya que ella misma adoraba [PET_BOUNDARY]Montar[PET_BOUNDARY] en ellas y ésta en particular, una Harley Davidson, tenía un sonido exaltante",Montar,0,Bodily Functions/Parts,sometimes_euph
2859,"Siguiendo al general Eleazar López Contreras, Chávez procede a [PET_BOUNDARY]Montar[PET_BOUNDARY] un gran aparato de indoctrinamiento bolivariano mediante la instauración, utilizando la planta física ya existente, de una vasta red de ""Escuelas bolivarianas"", y al montaje de un costosísimo y escasamente productivo ""Plan Bolívar 2000"", a cargo de altos oficiales, que ha sido señalado por la Contraloría General de la República, antes y después de la instauración subrepticia de la autocracia militar, como una escuela de corrupción y peculado que ha alcanzado niveles sin precedente, y se añade al gigantesco gasto secreto de la Fuerza Armada. Todo esto envuelto en una retórica bolivariana que no reconoce límites y que en sus expresiones concretas recuerda las prácticas de la dictadura militar perezjimenista.","Siguiendo al general Eleazar López Contreras, Chávez procede a [PET_BOUNDARY]Montar[PET_BOUNDARY] un gran aparato de indoctrinamiento bolivariano mediante la instauración, utilizando la planta física ya existente, de una vasta red de ""Escuelas bolivarianas"", y al montaje de un costosísimo y escasamente productivo ""Plan Bolívar 2000"", a cargo de altos oficiales, que ha sido señalado por la Contraloría General de la República, antes y después de la instauración subrepticia de la autocracia militar, como una escuela de corrupción y peculado que ha alcanzado niveles sin precedente, y se añade al gigantesco gasto secreto de la Fuerza Armada",Montar,0,Bodily Functions/Parts,sometimes_euph
2860,"Es decir, no las respetaba como seres humanos. Las quería, sí, para aprovecharlas. Desde chicas nos enseñó a comportarnos como varones. Nos enseñó a fumar, a [PET_BOUNDARY]Montar[PET_BOUNDARY] a caballo y a disparar escopetas; y también un revólver que tenía. Había sido guardia cuando joven y dicen que muy abusivo. Siempre mayoreando a la gente. Tenía también mucho arte para la carpintería y a eso se dedicó cuando lo cesantearon de guardia civil. Verdaderamente y en su favor diré que era un hombre buscavidas, muy trabajador y esmerado en todo lo que ejecutaba. Sabía hacer de todo."," Nos enseñó a fumar, a [PET_BOUNDARY]Montar[PET_BOUNDARY] a caballo y a disparar escopetas; y también un revólver que tenía",Montar,0,Bodily Functions/Parts,sometimes_euph
2861,"Cuando Miraflores vio la pintura que Gabenski había hecho usando como modelo a esa mujer, dijo que tenía un talento muy especial y le dio la plata que el pintor necesitaba para [PET_BOUNDARY]Montar[PET_BOUNDARY] un atelier a cambio de cinco cuadros. Así fue que Gabenski dejó las pensiones y, con el tiempo, el expresionismo crepuscular para dedicarse a pintar ángeles y vírgenes con imperceptibles defectos físicos.","Cuando Miraflores vio la pintura que Gabenski había hecho usando como modelo a esa mujer, dijo que tenía un talento muy especial y le dio la plata que el pintor necesitaba para [PET_BOUNDARY]Montar[PET_BOUNDARY] un atelier a cambio de cinco cuadros",Montar,0,Bodily Functions/Parts,sometimes_euph
2862,"-Aquí me ves, con plomo inglés en el muslo. Fue en un maldito lugar... Ciudad Rodrigo -dijo poniendo el dedo donde la bola de plomo había penetrado-. Yo mismo me he dado de baja. Me molesta caminar. Igual [PET_BOUNDARY]Montar[PET_BOUNDARY] a caballo. Sé lo que ha ocurrido. Te hablaré como cirujano. La bola atravesó el músculo sartorio, pegó en el fémur y allí se aplastó interesando algún nervio. La semana que viene dirigiré en Val de Grâce mi propia operación. En fin, nada del otro mundo si la herida es bien explorada. Verás que quedo como nuevo.",Igual [PET_BOUNDARY]Montar[PET_BOUNDARY] a caballo,Montar,0,Bodily Functions/Parts,sometimes_euph
2863,"Enseguida comenzó a pensar en el concierto de flauta, que sería dedicado a memorar la figura de Santa María Goretti, patrona de la inocencia. Pero, de pronto, una idea le cruzó por su mente: en vista de que la pureza no había que pregonarla, sino que brotaba como las aguas de un manantial, ¿por qué tenía él que utilizar la nobleza de la música para [PET_BOUNDARY]Montar[PET_BOUNDARY] una farsa de esa magnitud? Luego de esta reflexión, decidió no llevarle al público su concierto; en cambio, se lo ofrecería a Cuca Smith, el próximo 24 de junio, día de san Juan el Bautista, ocasión en que ella cumpliría años."," Pero, de pronto, una idea le cruzó por su mente: en vista de que la pureza no había que pregonarla, sino que brotaba como las aguas de un manantial, ¿por qué tenía él que utilizar la nobleza de la música para [PET_BOUNDARY]Montar[PET_BOUNDARY] una farsa de esa magnitud",Montar,0,Bodily Functions/Parts,sometimes_euph
2864,"Caminé durante un largo trecho hasta que Rosalía y su hija pidieron bajarse. Montserrat dijo que tenía el cuerpo adolorido. Aproveché para descansar un rato y me trepé a la bestia mientras madre e hija caminaban a paso lento. Seguimos avanzando. Pero cuando Rosalía me pidió volverse a [PET_BOUNDARY]Montar[PET_BOUNDARY], el animal se negó a caminar. Al parecer estaba rendida y no quería dar un paso más. Al igual que nosotros, la bestia no había bebido nada desde que salimos."," Pero cuando Rosalía me pidió volverse a [PET_BOUNDARY]Montar[PET_BOUNDARY], el animal se negó a caminar",Montar,0,Bodily Functions/Parts,sometimes_euph
2865,"Tu tía llegó aquí con una barriga de seis meses. Le costó [PET_BOUNDARY]Montar[PET_BOUNDARY] casa nueva porque andaba con unas lloraderas. Así llegamos al nacimiento de Teresita, que fue una experiencia para todos. Yo por fin conocí un parto sin suegra ni cuñadas, sin el gentío y sin tantos ramos de flores que se pudren durante la noche.",Le costó [PET_BOUNDARY]Montar[PET_BOUNDARY] casa nueva porque andaba con unas lloraderas,Montar,0,Bodily Functions/Parts,sometimes_euph
2866,"Ya había amanecido totalmente cuando un oficial dio instrucciones de que se cerrasen inmediatamente los tres ataúdes. Durante la mañana de ese domingo se generó una verdadera procesión hacia el lugar donde velaban los cuerpos de Felicita, Adolfo y el hermano de Roque Machoprimero. Amapola Reyes fue la única que se desplomó en un desconsolado llanto; recordó que Felicita le había confeccionado sus mejores vestidos, y que fue ella quien una vez le indicó a Sixto la casa de la modista, para que le arreglase unos bombachones de [PET_BOUNDARY]Montar[PET_BOUNDARY]. El doctor Abolengo le pidió moderación; entonces Amapola se retiró del lugar sin haber comentado la razón de su conmovedor lamento. No obstante, a la tarde fue a la casa de Doña Perpetua para confesarle que se sentía culpable por haber facilitado el encuentro entre Felicita y Sixto."," Amapola Reyes fue la única que se desplomó en un desconsolado llanto; recordó que Felicita le había confeccionado sus mejores vestidos, y que fue ella quien una vez le indicó a Sixto la casa de la modista, para que le arreglase unos bombachones de [PET_BOUNDARY]Montar[PET_BOUNDARY]",Montar,0,Bodily Functions/Parts,sometimes_euph
2867,"La apertura del lugar se logró en tiempo récord, tomando en cuenta las colosales exigencias que deben cumplir todas las firmas que integran el imperio Lvmh para [PET_BOUNDARY]Montar[PET_BOUNDARY] tiendas de rigor en cualquier lugar del mundo —desde París eligen el color de las paredes, el tipo de madera del piso, la altura del mostrador, la anchura de los probadores, la intensidad de la luz, etc—. Y, como es de esperarse, las pretensiones no son únicamente de forma, porque absolutamente todo el guardarropa que se exhibe en el Kenzo Homme criollo proviene de la tijera de Roy Krejberg, el sustituto del fundador japonés Kenzo Takada. Este diseñador nipón fue llamado revolucionario hace 30 años, cuando llegó a París para invadir el mundo de la moda con el espíritu libre y profundo de los pueblos orientales.","La apertura del lugar se logró en tiempo récord, tomando en cuenta las colosales exigencias que deben cumplir todas las firmas que integran el imperio Lvmh para [PET_BOUNDARY]Montar[PET_BOUNDARY] tiendas de rigor en cualquier lugar del mundo —desde París eligen el color de las paredes, el tipo de madera del piso, la altura del mostrador, la anchura de los probadores, la intensidad de la luz, etc—",Montar,0,Bodily Functions/Parts,sometimes_euph
2868,"Su primer intento fue en 1888 cuando fabricó la primera cámara con el nombre de ""Kodak Box Camera"". Ésta era una caja de 5"" x 6"", liviana y fácil de operar. Utilizaba un negativo de papel en un rollo que permitía 100 exposiciones. La imagen que producía era circular y medía 2 de diámetro. Se tiraba de un cordón; se le daba vueltas a una llave y funcionaba oprimiendo un botón. Una vez se tomaban las 100 exposiciones, se enviaba la cámara con el rollo a la fábrica, donde se revelaba y se positivaba. Kodak le devolvía al cliente la cámara cargada con un nuevo rollo y las 100 fotografías montadas sobre cartón. De allí, surge el eslogan: ""Usted oprime el botón y nosotros hacemos el resto"". El problema que confrontó esta cámara fue su alto costo y el costo del proceso de revelado: $25.00 por la cámara, $10.00 por procesar y [PET_BOUNDARY]Montar[PET_BOUNDARY] sobre cartón y $2.00 por el rollo.",00 por procesar y [PET_BOUNDARY]Montar[PET_BOUNDARY] sobre cartón y $2,Montar,0,Bodily Functions/Parts,sometimes_euph
2869,"-¡De qué me hablas! Yo jamás conocí a Madame Lorraine. Todos respetamos tus condiciones de Maga, Lesie, pero me parece que esta vez estás llevando las cosas demasiado lejos. Los que conocemos la historia, ¡y quién no en este archipiélago! sabemos que Madame Lorraine murió hace más de treinta años. ¿Pretendes hacernos creer que has estado conversando con un espíritu? Me parece una locura todo esto. Hemos tomado una decisión definitiva para nuestras vidas, estamos logrando lo que creímos imposible, nos hemos liberado de la terrible carga que pesaba sobre nuestro hombros, como seres libres estamos aprendiendo a vivir en comunidad. Si tu quieres cultivar tu arte de Maga estás en tu derecho, pero no puedes arrastrarnos a todos hacia el [PET_BOUNDARY]Ocultismo[PET_BOUNDARY]. ¡No pretendas confundir al resto! -concluyó casi a los gritos."," Si tu quieres cultivar tu arte de Maga estás en tu derecho, pero no puedes arrastrarnos a todos hacia el [PET_BOUNDARY]Ocultismo[PET_BOUNDARY]",Ocultismo,1,Physical/Mental Attributes,always_euph
2870,"Yo no es que crea en la reencarnación. En absoluto; pero este Kheper es un misterio. Parecería que el alma -asumiendo que existe- abandonara su cuerpo por largos períodos, y que, de pronto, sin qué ni para qué, lo reavivara... En lo que sí creo es en la catalepsia, que resulta ser un asunto del todo racional, no como eso de las almas y las transmigraciones. Transmigración es lo que hay en la frontera México-estadounidense, vaya. Pero bueno, eso es otro asunto. Siguiendo con el Pepepe, él era capaz de citar, con puntos y comas, páginas enteras de los más complejos y raros tratados de [PET_BOUNDARY]Ocultismo[PET_BOUNDARY] que se pudiera uno imaginar..., cuando su lucidez se lo permitía, claro. -...""Khem, 'el sembrador de semilla', es presentado en una lápida en una pintura de la resurrección después de la muerte física, como el creador y sembrador del grano de trigo, que, después de la corrupción, brota de nuevo cada vez en forma de una nueva espiga, sobre la cual se ve posado un escarabajo sagrado... El nombre egipcio del escarabajo, Kheper, significa: ser, llegar a ser, hacerse, formar o construir de nuevo"". Esto es lo escrito por una eminente ocultista rusa, mi amigo."," Siguiendo con el Pepepe, él era capaz de citar, con puntos y comas, páginas enteras de los más complejos y raros tratados de [PET_BOUNDARY]Ocultismo[PET_BOUNDARY] que se pudiera uno imaginar",Ocultismo,1,Physical/Mental Attributes,always_euph
