,ID,TEXT,PET,LABEL,EUPH_STATUS
1891,1891,Ibi ti won [PET_BOUNDARY]se gaa[PET_BOUNDARY] si yi ko dara rara,se gaa,1,always_euph
540,540,"Gẹ́gẹ́ bí àwọn onímọ̀ tí ṣàlàyé, omi lásán láì ní oogun kankan lo dára láti máa fi [PET_BOUNDARY]Ojù ara[PET_BOUNDARY] ara.",Ojù ara,1,sometimes_euph
1065,1065,"A [PET_BOUNDARY]do[PET_BOUNDARY] ni l’aya o jebi, aya yin ni e kilo fun",do,1,sometimes_euph
851,851,Ojoojumo nii gb'ebo lowo eni! Orisa ti ko see fojudi ni ayafi eni ba ti setan lati [PET_BOUNDARY]ta teru nipa[PET_BOUNDARY]...,ta téru ní ìpá,1,always_euph
1403,1403,Ọ̀pọ̀ èèyàn títí kan àwọn tó gbà pé èèyàn Ọlọ́run làwọn ò ka wíwo àwòr [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] úṣe sí ẹ̀ṣẹ̀. Ṣé bẹ́ẹ̀ lọ̀rọ̀ rí lóòótọ́?,ìṣekúṣe,1,sometimes_euph
1927,1927,[PET_BOUNDARY]oba reju[PET_BOUNDARY] ! Oba ti teri gbaso,oba reju,1,sometimes_euph
2352,2352,"EGBO EYIN OBINRIN FERAN ALUJO TOKI, TOGUN, [PET_BOUNDARY]Dun[PET_BOUNDARY] UN TOTUN RINLE DAADA?.",Dun,1,sometimes_euph
299,299,Vulva lo yẹ ki awọn eniyan ma a pe e ti wọn ba n sọrọ nipa [PET_BOUNDARY]oju abe[PET_BOUNDARY] obinrin to wa ni ita.,oju abe,1,always_euph
1939,1939,[PET_BOUNDARY]Àkàrà tu sépo[PET_BOUNDARY] . Ojo Boja Je! Oga Jona Oseyi.,Àkàrà tu sépo,1,sometimes_euph
1618,1618,"Ninu alaye ti Alukoro ileeṣẹ ọlọpaa ipinlẹ Ogun ṣe ninu atẹjade to fi sọwọ s’ALAROYE lọjọ Aje, Mọnde, ọjọ kẹwaa, oṣu Kẹwaa yii, o ni gẹrẹ tawọn firi nidii ọkẹ [PET_BOUNDARY]alọ-kolohun-kigbe[PET_BOUNDARY] ẹda naa ṣiṣẹẹbi wọn tan lawọn aladuugbo kegbajare wa si teṣan ọlọpaa Igbeba, oju-ẹsẹ si DPO teṣan naa, CSP Musiliu Doga, atawọn ọmọọṣẹ ẹ ti lọ sibẹ, wọn gba, fi ya awọn adigunjale naa, wọn le wọn gidi.",alo kí olóhun ó kígbe.,1,always_euph
668,668,"Afurasi ọhun ni ọwọ tẹ lẹyin ti iyawo [PET_BOUNDARY]olóògbé[PET_BOUNDARY] fi ẹjọ sun ni ileeṣẹ ọlọpaa ti ẹkun Ikenne, pe nígba ti oun de sile ni ago mẹfa owurọ ni oun ba oku ọkọ oun ti wọn ti fi ada ṣaa ni iṣakuṣa.",olóògbé,1,always_euph
167,167,"Nigba ti Bayo fi n[PET_BOUNDARY]nkan omokunrin[PET_BOUNDARY] re sinu [PET_BOUNDARY]iho[PET_BOUNDARY] abe mi, mo pariwo pe ko ma dawo duro tori pe mo gbadun e pupo ju",iho,1,sometimes_euph
2437,2437,"Bakan naa ni wọn salaye pe iwe nikan kọ ni ọna abayọ lati soriire laye amọ [PET_BOUNDARY]Ere[PET_BOUNDARY] idaraya naa dara, ọkan si ni yoo ran ekeji lọwọ.",Ere,0,sometimes_euph
550,550,Ki Eledumare gba abo okan gbogi ninu Osere Amuludun arabinrin Aishat Abimbola eniti o [PET_BOUNDARY]File se aso bora[PET_BOUNDARY] ni ilu Canada lose to koja!,File se aso bora,1,always_euph
1430,1430,"Obinrin [PET_BOUNDARY]alarun opolo[PET_BOUNDARY]  kan ti won n pe ni Iya Sunday ti bi ibeji, abe ile alapa kan lopopona Osogbo lo bi omo naa si laipe yii,...",alaarun opolo,1,always_euph
1681,1681,O ma gba abere to ma mu ara e ya lowo [PET_BOUNDARY]ọbalúayé[PET_BOUNDARY],ọbalúayé,0,sometimes_euph
1413,1413,"Kò síbì tí Bíbélì ti dìídì sọ̀rọ̀ nípa àwòrán oníhòòhò, fífi ohun tó ń mú ọkàn fà [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] úṣe ránṣẹ́ lórí íńtánẹ́ẹ̀tì tàbí àwọn àṣà míì tó jọ ọ́. Síbẹ̀, ohun tí Bíbélì sọ ṣe kedere nípa ojú tí Ọlọ́run fi ń wo bí àwọn èèyàn ṣe ń gbé ìbálòpọ̀ láàárín àwọn tí kì í ṣe tọkọtaya lárugẹ àti èrò tí kò tọ́ tí wọ́n ní nípa ìbálòpọ̀. Gbé àwọn ẹsẹ Bíbélì wọ̀nyí yẹ̀wò:",ìṣekúṣe,1,sometimes_euph
1933,1933,[PET_BOUNDARY]Àkàrà tí ó tú sépo[PET_BOUNDARY] yìí ti fi gọ̀ngọ̀ fa kòmóòkùn ọ̀rọ̀ jáde lẹ́nu ọ̀gọ̀rọ̀ ọmọ orílẹ̀-èdèe Nàìjíríà ní orí ayélujára pẹ̀lú àmìi #SexForGrades ní oríi Twitter.,Àkàrà tu sépo,1,sometimes_euph
248,248,"Nigba to n sọrọ, o ni, “Afurasi ọhun ti wọn fi panpẹ ofin gbe ni nnkan bii aago mọkanla aarọ ọjọ Iṣẹgun, Tusidee, ọjọ keji, oṣu Kẹjọ, ọdun yii, lo gun ọkunrin alamoojuto ibudo lọtiri kan lẹẹmeji nibi ọrun rẹ nitori ede-aiyede to waye laarin wọn latari gbese. “Wọn gbiyanju la [PET_BOUNDARY]arákùnrin[PET_BOUNDARY] arakunrin naa pẹlu bi wọn ṣe gbe e digbadigba lọ sileewosan ijọba ilu Badagry, ṣugbọn to pada gbẹmii mi”. O fi kun un pe, Kọmiṣanna ọlọpaa nipinlẹ Eko, Abiọdun Alabi, ti paṣẹ pe ki wọn taari ẹjọ naa lọ si ẹka to n ri si iwadii iwa ọdaran, CID, to wa ni Panti, nipinlẹ naa, fun iwadii to peye.",arákùnrin,0,sometimes_euph
1985,1985,"Gẹ́gẹ́ bí àtẹ̀jáde tí àjọ Nidcom fi léde, wọ́n ní àwọ [PET_BOUNDARY]pa[PET_BOUNDARY] ọlọ́pàá orílẹ̀ èdè Canada ló yìnbọn pa Afolabi Stephen, ẹni ọdún mọ́kàndínlógún lọ́jọ́ kọkànlélọ́gbọ̀n, oṣù Kejìlá ọdún, 2023 nílùú Manitoba.",pa,0,sometimes_euph
783,783,"Leͅyin naa ni woͅn fun ni awoͅn eroja asͅaraloore serum, ki ara reͅ le ji pepe. Amoͅ igbiyanju lati fun ni ounjeͅ jijeͅ lo gba ibe [PET_BOUNDARY]dágbéré fún ayé[PET_BOUNDARY] gbere fun aye. Pasitoͅ naa lo tun jeͅ olukoͅ imoͅ Faranse ni ilu Messica ati Manica ni Zimbabwe.",dágbéré fún ayé,1,always_euph
555,555,Erupe ni awa a o si pada [PET_BOUNDARY]di erupe[PET_BOUNDARY].,dé rùpẹ́,1,sometimes_euph
2476,2476,[PET_BOUNDARY]Erin wo[PET_BOUNDARY] ! Eyi l'asiri iku to pa Olofa Ina onitiata pelu ekunrere itan igbesiaye re,Erin wo,1,always_euph
2463,2463,"Eleyi ni má ń ṣẹlẹ̀ tí a bá se oyún tí èyí wá mun ìpalára bá apolukẹ (womb) obinrin. Ní nkan bí ọdún die seyin [PET_BOUNDARY]Arákùnrin[PET_BOUNDARY] nrin kan salaye irúfé isele yí fúnmi pelu ìyàwó rè, ti OSUN na si Toka re, tí mo sì kó ni nkan kékeré kan jo Ọlọhun si gba akoso latara nkan naa. Iyawo re loyun........ Ki olohun dakun ma kun gbogbo wa lowo ni bi ise",Arákùnrin,0,sometimes_euph
2086,2086,"Ọjọgbọn Popoọla ni, “Iwadii fihan pe apa ọtun [PET_BOUNDARY]nnkan ọmọkunrin[PET_BOUNDARY] a maa tete kan ju apa osi rẹ lọ.",Nkan omo okunrin,1,always_euph
96,96,"Táńkà [PET_BOUNDARY]epo[PET_BOUNDARY] bẹntiróòlù kan gbíná nígbà tó kọlu dúrọ̀ọ̀mù ní agbègbè Mile 2, Wharf Otto ní ìrọ̀lẹ́ òní, ọjọ́ Ìṣẹ́gun, ọjọ́ Kọkàndínlógún, oṣù Keje, ọdún 2022.",epo,0,sometimes_euph
1053,1053,"Ejoo 🙏 mo ni ibeere kan ni, obinrin wo lo [PET_BOUNDARY]do[PET_BOUNDARY] doko lati iho idi ri atiwipe bawo lo se ma n ri",do,1,sometimes_euph
836,836,"Ní ọjọ́ ọgbọ̀n oṣù kẹta, Nàìjíríà fìdí ìṣẹ̀lẹ̀ tuntun ogún múlẹ̀: mẹ́tàlá ní Ìpínlẹ̀ Èkó, mẹ́rin ní Àbújá, méjì ní Ìpínlẹ̀ Kàdúná àti ẹyọkan ní Ìpínlẹ̀ Ọ̀yọ́. Ènìyàn márùn ún gba òmìnira ní ilé ìwòsàn nígbàtí ènìyàn kan jẹ́ [PET_BOUNDARY]aláìsí[PET_BOUNDARY]. Àwọn ènìyàn tí wọ́n fura sí pé wọ́n ní àrùn yi ti Nàìjíríà ṣi n tọpasẹ̀ wọn ló ti gòkè lọ sí 6000",se alaisi,1,sometimes_euph
23,23,"Wo o, iwọ sa gbọn ju Danieli lọ; kò si si ohun ikọ̀kọ ti o le fi ara sin fun ọ. 4 Ọgbọ́n rẹ ati oye rẹ li o fi ni ọrọ̀, o si ti ni wura ati fadáka sinu iṣura rẹ: 5 Nipa ọgbọ́n rẹ nla ati nipa òwo rẹ li o ti fi sọ ọrọ̀ rẹ di púpọ, ọkàn rẹ si gbe soke nitori ọrọ̀ rẹ. 6 Nitorina bayi li Oluwa Ọlọrun wi; Nitoriti o ti ṣe ọkàn rẹ bi ọkàn Ọlọrun; 7 Kiye [PET_BOUNDARY]Àlejò[PET_BOUNDARY] nitorina emi o mu alejo wá ba ọ, ẹlẹ̀ru ninu awọn orilẹ-ède: nwọn o si fà idà wọn yọ si ẹwà ọgbọ́n rẹ, nwọn o si bà didán rẹ jẹ. 8 Nwọn o mu ọ sọkalẹ wá sinu ihò, iwọ o si kú ikú awọn ti a pa li ãrin okun. 9 Iwọ ha le sọ sibẹ niwaju ẹni ti npa ọ, pe, Emi li Ọlọrun? ṣugbọn enia ni iwọ, o kì yio si jẹ Ọlọrun, lọwọ ẹniti npa ọ. 10 Iwọ o kú ikú awọn alaikọlà lọwọ awọn alejo:",Àlejò,0,sometimes_euph
1923,1923,Ilé [PET_BOUNDARY]itura[PET_BOUNDARY] Premier Hotel da àwọn òṣìṣẹ́ sílẹ̀ bó ṣe kógbá wọlé báyìí,itura,0,sometimes_euph
850,850,"Boya e ti gbo ri pe agbejoro ni mi. Ni igba kan mo s’ise l’abe oludasile ile ise agbejoro nla kan. Ni ibe ni mo ti pade ara kunrin kan. O gba wa s’ise ni. Ti e ba wo oko oju ona re, ati imura re. E ma ri wipe o je eni ti o gbadun lati ma j’aye ori re. Leyin opolopo oro, O fi ye mi pe, baba re ti [PET_BOUNDARY]ta teru nipa[PET_BOUNDARY] o ti se die, iya sese lo si ilu awon agba ko ti pe rara. Ni arakunrin yii di omo orukan. Mo ri wipe oun wo mi muse muse, emi ba nba ise mi lo. Sugbon ko fi ara le rara. Igba to ya, oju wa se merin. O ni oun nife mi, emi ba fi ye wipe, mo ni afesona. Ni oju ba daru, apa e ba jabo. Oga mi wa ran’se pe mi, emi ba so fun arakunrin yii pe ojo n lo. Owo e ba gbe! O ni oun se n m’eye bo l’apo. Emi ro pe ejo e po, mo wa m’okan l’ara re. O ni oun ma pada wa to ba d’igba, mo ba la l’ela pe ko ma wole.",ta téru ní ìpá,1,always_euph
691,691,"O digbooṣe, akọni [PET_BOUNDARY]rele[PET_BOUNDARY] ikẹyin Wọn ti sinku Tolulọpẹ Arotile saarin awọn akọni nilẹ Naijiria.",re ile,1,sometimes_euph
785,785,Adura awon omo ile yii lo gba nigba ti jagunjagun naa [PET_BOUNDARY]gbe emi mi[PET_BOUNDARY] ojo keje osu kejo odun 1998,gbe emi mi,1,always_euph
1880,1880,Pupo ninu àwo̩n o̩mo̩ ayeisin yii ni ma [PET_BOUNDARY]n’dibo̩ fún ènìyàn[PET_BOUNDARY],di ibo fun eniyan,1,always_euph
788,788,Iroyin fitomi leti pe awon omo ile iwe wonyi [PET_BOUNDARY]gbe emi mi[PET_BOUNDARY] ni atari pe ikan ninuwon se ojo ibi opin bisikiti funwon je,gbe emi mi,1,always_euph
1991,1991,"Titi di akoko ta a n ko iroyin yii jọ lawọn ọlọ [PET_BOUNDARY]pa[PET_BOUNDARY] a teṣan agbegbe Ilajẹ-Ajah, nipinlẹ Eko, ṣi n wa Ọgbẹni Taiwo Adebayọ, ọmọ baba onile kan to wa l’Ojule kẹrinlelogun, Opopona Adewumi, niluu Ilajẹ-Ajah. Ẹsun tawọn ọlọpaa fi kan an ni pe o gun Oloogbe Shina Oluwaṣẹgun ti i ṣe ọkan lara awọn ayalegbe baba rẹ pa nitori aaye igbọkọsi tawọn mejeeji n ja si.",pa,0,sometimes_euph
1691,1691,"Iru ẹ ko ṣẹlẹ si mi ri, igba akọkọ leyi. Mi o niyaa ati baba laye m [PET_BOUNDARY]ọmọ òrukàn[PET_BOUNDARY] kan ni mi, iṣẹlẹ yii ka mi lara o.” Bẹẹ loun naa sọ.",ọmọ òrukàn,1,always_euph
2150,2150,"Ọga agba ile [PET_BOUNDARY]Itura[PET_BOUNDARY] wa, Dr Rahman Adedoyin wa si niluu ile ìtura Hilton Hotel Honour, wọn awọn waa alafia awa osise.",Itura,0,sometimes_euph
890,890,Oba ilu oyo ti [PET_BOUNDARY]wàjà[PET_BOUNDARY],wàjà,1,always_euph
1170,1170,Akọṣẹmọṣẹ nipa ilera obinri to tun jẹ onimọ nipa [PET_BOUNDARY]ìbálòpọ̀[PET_BOUNDARY] gbalejo BBC lori eto Sé lóòtọ́ ni?,ìbálòpọ̀,1,sometimes_euph
808,808,"O ku dede ka gbe gbe’wi d’akesan, Oba Jayin [PET_BOUNDARY]teri gbaso[PET_BOUNDARY]",teri gba aso,1,always_euph
308,308,[PET_BOUNDARY]oju abe[PET_BOUNDARY] Vagina ma n fọ ara rẹ mọ: Awọn onimọ ma n gba awọn obinrin ni imọran pe ki wọn ṣọra lati ma a fi ọṣẹ fọ oju abẹ wọn nitori oju abẹ naa ma n fọ ara rẹ mọ pẹlu awọn omi ti o ma n jade ni oju ara.,oju abe,1,always_euph
2177,2177,"Okunrin Nikan ni O ni Adura yi, [PET_BOUNDARY]Iho[PET_BOUNDARY] o Abe Obinrin Alagbara ti Ogo re ha si Pelu amin to Lagbara , Ina Oluwa ko gba Jade Loruko Jesu",Iho,1,always_euph
809,809,"Gbogbo wọn jáde padà lọ sí ìgbéjo. Bí wọ́n ti dé ìgbéjo, Kẹ́mi fi enu ko igbákejì olóri ọ̀dọ́ létí, ó soro wúyéwúyé si léti. Igbákejì olóri ọ̀dọ́ ní, ""Mo kí gbogbo wa lẹ́ẹ̀kan síì pé a kú ojúmọ́, gbogbo wa la mọ ìdí pàtàkì tí a fi péjú sí ibí ní òwúrọ̀ yí, wọ́n fi tó mi létí pé ọ́kan nínú àwọn tí a fẹ́ ṣe ìdajọ́ fún lónií ti [PET_BOUNDARY]tẹ́rígbaṣọ[PET_BOUNDARY].",teri gba aso,1,always_euph
2349,2349,"Dido ma n [PET_BOUNDARY]Dun[PET_BOUNDARY] ,lila ma nloyin,eyi to ba nifesi ni ko bere fun.",Dun,1,sometimes_euph
2409,2409,"O sọ pe ""lati ke [PET_BOUNDARY]Ere[PET_BOUNDARY] e la ti n gburo Dambe tori o jẹ ọkan lara awọn ere idaraya ibilẹ taa ni""",Ere,0,sometimes_euph
1975,1975,"Mo ṣèesì yìnbọn [PET_BOUNDARY]pa[PET_BOUNDARY] èèyàn méjì lásìkò ìdigunjalẹ̀ báńkì tó wáyé l'Offa, Afurasí jẹ́wọ́ níléẹjọ́",pa,0,sometimes_euph
293,293,"Awon dokita ni pe ko le romo bi laye nitori pe [PET_BOUNDARY][PET_BOUNDARY] ilé ọmọ[PET_BOUNDARY] [PET_BOUNDARY] obìnrin [PET_BOUNDARY] [PET_BOUNDARY] ti baje, sugbon Olorun ti se iyanu, o bi beji",ilé ọmọ obìnrin,1,always_euph
1300,1300,Kini eniyan lese fun obinrin ti ko feran oko daadaa ti kosi mo [PET_BOUNDARY]ere[PET_BOUNDARY] se ?,ere,1,sometimes_euph
1714,1714,[PET_BOUNDARY]jedi[PET_BOUNDARY] ijèdi ko mo akowe,jedi,1,always_euph
737,737,"Haa,o ma se,iku mu eni re lo,Woli Oluwatobiloba Adejoke Ewatomi Ajibulu ti [PET_BOUNDARY]re wale asa[PET_BOUNDARY] ,ma sun ko si ma sinmi laya olugbala,Afe o sugbon Kristi fe o juwa lo.",re wale asa,1,always_euph
811,811,"Kabiesi Oba Dr Lamidi Adeyemi lll,ladigbolu Aalafin ti [PET_BOUNDARY]teri gbaso[PET_BOUNDARY] loru ana lehin aisan ranpe, Je kin lo re se ayewo ara ni oba lamidi se lo si ile iwosan Afe babalola nipinle ekiti ki alimutu to se abewo si iku baba yeye alase ikeji awon orisa,awon dokita gba gbogbo igbiyanju lati ri pe awon do ju ti alimutu sugbon aisan laawo a ki ri tolojo se.",teri gba aso,1,always_euph
1828,1828,"A ti be lataaro, won o dawa lohun, seni won [PET_BOUNDARY]fake kori[PET_BOUNDARY]",fi aake ko ori,1,always_euph
1651,1651,"Ni ile kaaro oojire, ise sise wa lara abuda omoluabi. Eni to ba feran ise sise laa npe ni akinkanju eniyan. Eni toba sise pelu ori pipe lo maa nlowo.Eni to ba faro sise ni yo ni igbadun losan ti yoo si sinmi lojo ale re. akii fun oni mele eniyan lobirin fe nitori koni roun bo o. onimele eniyan lo maa [PET_BOUNDARY]al[PET_BOUNDARY] afowora[PET_BOUNDARY] [PET_BOUNDARY] owora, ole, gbewiri tabi olosa, tabi adingunjale.",alafowora,1,always_euph
65,65,Ṣé lóòtọ́ọ́ ni wíwọ páàdì lásìk [PET_BOUNDARY]n[PET_BOUNDARY] ǹkan oṣù[PET_BOUNDARY] [PET_BOUNDARY] ṣù lè já àbálé obìnrin?,nǹkan oṣù,1,always_euph
1863,1863,Arun buburu ni [PET_BOUNDARY]Aarun ko gbo oogun[PET_BOUNDARY],Aarun ko gbo oogun,1,always_euph
1875,1875,"Apa n ro mi, apo yen [PET_BOUNDARY]fuyé[PET_BOUNDARY] e. O wuwo",fuyé,1,sometimes_euph
1477,1477,[PET_BOUNDARY]Animashaun[PET_BOUNDARY] loruko mi,Animashaaun,0,sometimes_euph
21,21,"di ẹni ẹ̀gan awọn enia buburu. 9 Mo yadi, emi kò ya ẹnu mi; nitoripe iwọ li o ṣe e. 10 Mu ọwọ ìna rẹ kuro li ara mi: emi ṣegbe tan nipa ìja ọwọ rẹ. 11 Nigbati iwọ ba fi ibawi kilọ fun enia nitori ẹ̀ṣẹ, iwọ a ṣe ẹwà rẹ̀ a parun bi kòkoro aṣọ: nitõtọ asan li enia gbogbo. 12 Oluwa, gbọ́ adura mi, ki o si fi eti si ẹkún mi, ki o máṣe pa ẹn [PET_BOUNDARY]Àlejò[PET_BOUNDARY] mọ́ si omije mi: nitori alejo li emi lọdọ rẹ, ati atipo, bi gbogbo awọn baba mi ti ri. 13 Da mi si, ki emi li agbara, ki emi ki o to lọ kuro nihinyi, ati ki emi ki o to ṣe alaisi.",Àlejò,0,sometimes_euph
1544,1544,"Ṣugbọn ọkọ ti fariga pe oun ko tun le gba ki obinrin naa wa labẹ orule oun mọ. Bẹẹ ni [PET_BOUNDARY]Bàbá[PET_BOUNDARY] a ọkọ to huwa ainitiju naa ti sa lọ, awọn agbofinro ṣi lawọn n wa a.",Bàbá,0,sometimes_euph
1798,1798,Darandaran tó bá rúfín dída ẹran nígboro l'Ondo [PET_BOUNDARY]rugi oyin[PET_BOUNDARY]- Akeredolu yarí,Ru igi oyin,1,always_euph
1301,1301,"Ti ara mi n gbon pepe bi ko bami s [PET_BOUNDARY]ere[PET_BOUNDARY] ife To n semi biko gbe nkan sinu nkan mi Ki kuku sepe moya oniranu Ife re lo n pami bi oti Mafi oju oniranu obinrin womi Ife re lo n pami bi oti Gbogbo ohun timo nse fun e Kise tori nkan meji Ife re lo n pami bi oti Idamu nla ni ofa ife ma n muba ago ara eni, toba wo inu ara tan Iwo okunrin toba wari obinrin to nse awon nkan timo ka sile yi fun e, Mafi oju oniranu tabi eni ti iya okunrin nje wo iru obinrin be, Ife toni si e lo n mu se gbogbo ohun to nse fun e, Iwo na wa moyi re, kose ise omoluabi pelu re, mako oju re si orun ale, mafi ijakule ife so di alare ni ago ara. Bi obinrin ba nife okunrin de ori emi won, kosi ohun ti won o lese fun iru okunrin be lati fite lorun, Bi oba wari obinrin to nfi ife han si e, mafi oju oniranu wo, mo iyi ohun to nse fun e, kosi di iru obinrin be mu sinsin, Okunrin toba so obinrin gidi nu, oso nkan nla nu ninu aye re ni, tori lara itesiwaju okunrin ninu aye, obinrin mani ipa nibe, Bi oba wani anfani lati ba obinrin gidi pade ninu irin ajo aye re, di iru obinrin be mu sinsin, kosi mo iyi nkan toba nse fun e. Abo oro to fun omoluabi eniyan, toba de inu re, oma di odidi Bi eba ni ohun kan ti efe bami so Boya nipa itoju ara nipa arun kan Iwo okunrin ti [PET_BOUNDARY]nkan omokunrin[PET_BOUNDARY] le dada tabi kole mo rara Okunrin toba tete ma n release nibi ibalopo Obinrin ti o ki gbadun ibalopo Obinrin ti [PET_BOUNDARY]nkan osu[PET_BOUNDARY] re nse segesege tabi tiko wamo rara Boya eyin si nifesi family planing ti ibile to daju ti o ni repercussion kankan Ele chat pelu mi ni facebook, tabi ke pemi sori number yi. 09039467998 07035217985 Esi tun le bami soro ni whatsapp pelu number yi... 09028176198",ere,1,sometimes_euph
1803,1803,"O fi kun un pe awọn awakọ takiisi igboro ko gbọdọ gbe ju eeyan meji sẹyin ati ẹni kan niwaju, gbogbo wọn lo si gbọdọ lo ibomu. Ọlọkada naa ko lanfaani lati gbe ju eeyan kan ṣoṣo lọ. Ijọba ti waa ni ẹni to ba tapa sofin ti wọn ti la kalẹ yii yoo [PET_BOUNDARY]rugi oyin[PET_BOUNDARY].",Ru igi oyin,1,always_euph
1207,1207,"Oga agba ajo to n risi itaniji araalu N.O.A nipinle Oyo, Arabinrin Folake Ayoola ti pe fun [PET_BOUNDARY]ajosepo[PET_BOUNDARY] o to dan moran laarin ajo ohun ati ile ise Radio Nigeria.",ajosepo,0,sometimes_euph
85,85,Ọ̀wọ́ngóg [PET_BOUNDARY]epo[PET_BOUNDARY] po bẹtiróólù,epo,0,sometimes_euph
1421,1421,"Lara awọn eeyan to n gbarata lori bi wọn se n se awọn ọmọ Naijiria ni [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] ni South Africa ni awọn gbajumọ ati ilu mọọka lawujọ, to fi mọ awọn osere tiata.",ìṣekúṣe,0,sometimes_euph
1383,1383,"Lóde òní, ó fẹ́rẹ̀ẹ́ máà sí ibi tó o yíjú sí tí kò sí àwọn ohun tó ń mú ọkàn fà [PET_BOUNDARY]ìṣekúṣe[PET_BOUNDARY] kúṣe, ohun tó sì gbòde kan nìyẹn. Àmọ́ tó o bá fẹ́ múnú Ọlọ́run dùn, tó o sì fẹ́ láyọ̀, ó yẹ kó o mọ ojú tí Ọlọ́run fi ń wo àwọn ohun tó ń mú ọkàn fà sí ìṣekúṣe.",ìṣekúṣe,1,sometimes_euph
2454,2454,Tá ń mọ Kí ni orúkọ [PET_BOUNDARY]Arákùnrin[PET_BOUNDARY] yí,Arákùnrin,0,sometimes_euph
789,789,Won ti gbe oku iya yii lo si ibi igbe oku pamo si ni kete ti o [PET_BOUNDARY]gbe emi mi[PET_BOUNDARY] .,gbe emi mi,1,always_euph
2040,2040,"Awọn eroja yii si ni wọn fi asọ fẹlifẹti alawọ buluu we, ti Bobrisky si ni ẹnikẹni to ba ri apoti naa gba, ni o j [PET_BOUNDARY]Alejo[PET_BOUNDARY] jo pataki oun.",Alejo,0,sometimes_euph
2486,2486,"Onigbeti: Ọba ìlú Igbeti, Emmanuel Oyekan Oyebisi Afasegbejo I, [PET_BOUNDARY]Wàjà[PET_BOUNDARY] àjà",Wàjà,1,always_euph
2173,2173,Wa je ki fi oko mi sinu [PET_BOUNDARY]Iho[PET_BOUNDARY] obo e,Iho,1,always_euph
2158,2158,Gunter ṣakiyesi pe ọpọ obinrin ti gba aṣa fifa gbogbo irun [PET_BOUNDARY]Abe[PET_BOUNDARY] wọn.,Abe,1,sometimes_euph
1022,1022,"Se o [PET_BOUNDARY]mọ́[PET_BOUNDARY] mi ni, a jo losi CAC to wa lebute",mọ́,0,sometimes_euph
395,395,IRAWO ati igbeyawo [PET_BOUNDARY]kinni[PET_BOUNDARY] ONA ABAYO,kinni,0,sometimes_euph
2335,2335,O so wipe oun o ki n [PET_BOUNDARY]Je[PET_BOUNDARY] tabi mu ti ko ba wa ni ile re,Je,0,sometimes_euph
2387,2387,Ẹ wo fidio naa fun ẹkunrẹrẹ alaye nipa [PET_BOUNDARY]Igbadun[PET_BOUNDARY] ibalopọ nilana Tantra.,Igbadun,1,sometimes_euph
1599,1599,"""Iṣura Island"" Vladimir Vorobiev. Rosia film aṣamubadọgba ti awọn aramada R. L. Stivensona - a lo ri aso film itan ti igba ayelujara ajalelokun, olè a [PET_BOUNDARY]alonilowogba[PET_BOUNDARY] ilọwọgba ti o yato lori ọrọ Captain Flint. Akọkọ ipa ni awọn ìrìn film, dun nipa Oleg Borisov ati Fedor Stukov.",alonilowogba,1,always_euph
19,19,"aiṣedẽde rẹ̀ siwaju rẹ̀, ti o si wá sọdọ woli; emi Oluwa yio dá ẹniti o wá lohùn gẹgẹ bi ọpọlọpọ oriṣa rẹ̀. 5 Ki emi ba le mu ile Israeli li ọkàn ara wọn, nitori gbogbo wọn di ajeji si mi nipasẹ oriṣa wọn. 6 Nitorina wi fun ile Israeli pe, Bayi li Oluwa Ọlọrun wi; Ẹ ronupiwada, ki ẹ si yipada kuro lọdọ oriṣa nyin, ki ẹ si yi oju nyin kuro ninu ohun ẽri nyin. 7 Nitori olukuluku ninu ile [PET_BOUNDARY]Àlejò[PET_BOUNDARY] eli, tabi ninu alejo ti o ṣe atipo ni Israeli, ti o yà ara rẹ̀ kuro lọdọ mi, ti o si gbe oriṣa rẹ̀ si ọkàn rẹ̀, ti o si fi ohun ìdugbolu aiṣedẽde rẹ̀ siwaju rẹ̀, ti o si tọ̀ wolĩ kan wá lati bere lọwọ rẹ̀ niti emi: Emi Oluwa yio da a lohùn tikalami: 8 Emi o si dojukọ ọkunrin na, emi o si fi i ṣe àmi ati owe, emi o si ké e kuro lãrin awọn enia mi; ẹnyin o si mọ̀ pe, emi",Àlejò,0,sometimes_euph
2424,2424,Amọ aago mẹjọ aarọ si ni igbaradi wọn naa yoo wa sopin lati lọ b [PET_BOUNDARY]Ere[PET_BOUNDARY] eto ẹkọ kikọ ni Kilaasi eyi ti ko jẹ ki ere idaraya naa pa eto ẹkọ kikọ lara.,Ere,0,sometimes_euph
2018,2018,"Pe gomina gb [PET_BOUNDARY]Alejo[PET_BOUNDARY] ẹni to n dupo aarẹ kọ niroyin to wa nibẹ bi ko ṣe nitori pe ẹgbẹ oṣelu wọn yatọ sira wọn, ọmọ ẹgbẹ oṣelu People’s Democratic Party (PDP) ni gomina Makinde, to si tun n dupo naa fun saa keji.",Alejo,0,sometimes_euph
1513,1513,"[PET_BOUNDARY]iyá[PET_BOUNDARY] dákun gbà wá o; Ki o tó’ni, tó’mo; Ògbègi l’ Adó",iyá,1,sometimes_euph
